page,paragraph_id,paragraph
78,841,"I huvudsak ankommer det dock på varje rektorsområde att självt avgöra konferensplaneringen. Avsikten med den fria konferensplaneringen i skolorna är densamma som med den fria resursanvändningen, nämligen att man lokalt skall kunna besluta om verksamheten och utforma den realistiskt. Skolans arbetsplan (se s 60 ff) bör ta upp denna fråga. Den pedagogiska planeringen kan göras konkret i samarbete med en bestämd elevgrupp — i arbetsenhet eller klass. I några fall kan man önska ta upp frågor som är gemensamma för ett ämne i flera arbetsenheter, på ett helt stadium eller i hela rektorsområdet, t ex frågor om tryckta läromedel. Konferensernas sammansättning måste då från fall till fall avpassas efter detta. I andra fall kan uppgiften gälla planeringen av tillvalsämnen eller fritidsverksamhet tillsammans med föreningar och föräldrar eller avse utformningen av friluftsdagar, gemensamma samlingar eller kulturinsatser i skolan, vilket fordrar konferenser av annat slag."
78,842,"I den pedagogiska planering till vilken rektor, eller den han/hon utser, kallar skall representanter för eleverna delta i samma antal som personalen, på högstadiet med rätt för eleverna att även delta i besluten. Kan planeringen ske i ett klassråd, där alla elever — inte enbart representanter — deltar är detta att föredra. Det är väsentligt att diskussionen kan utgå från alternativ, som lärarna presenterar."
78,843,"Om elevernas medverkan måste ske genom representanter, måste skolan se till att representanterna har möjlighet att i förväg diskutera med klasskamraterna. De skall sedan ha möjlighet att redovisa för sina kamrater vad man kommit fram till."
78,844,"Ett av skolans mål är att ge barn och ungdom en demokratisk fostran. Eleverna skall bl a tillsammans med kamrater kunna fördela arbetsuppgifter, organisera redovisningar och utställningar, ta ansvar för yngre kamrater som behöver hjälp och ta del i arbetet på en god skolmiljö. Eleverna behöver öva sig i att argumentera rationellt och att bedöma tvärsäkra påståenden och kritiskt granska förenklade lösningar på komplicerade frågor. De måste vänja sig vid att lyssna på andras argument och förslag, även om dessa är mycket olika deras egna. De bör uppmuntras till en reflekterande inställning genom att själva praktisera den."
78,845,Eleverna skall aktivt medverka i att utforma skolans arbetsmiljö.
79,846,Metoder 45
79,847,"Kollektiva arbetsuppgifter för olika elevgrupper är ägnade att bryta främlingskap, motverka tendenser till mobbning och skadegörelse och ge elever ökat självförtroende. Verksamheter, som kräver samarbete och ansvarstagande, bidrar på ett avgörande sätt till att åskådliggöra betydelsen av demokratiskt beslutade överenskommelser och regler."
79,848,"Elevernas medverkan i skolans inre arbete kompletterar också deras arbetslivsorientering. Genom att t ex arbeta inom skolbiblioteken, medverka vid utformningen av närmiljön, leda grupper inom fria aktiviteter, arrangera utställningar, delta i skolans interna information genom elevtidningar och hjälpa yngre kamrater kan de få givande inblickar i hur en arbetsplats fungerar. I skolor, exempelvis i glesbygdsområden, som annars kan ha svårt att ordna en omfattande arbetslivsorientering utanför skolmiljön, kan även sådant internt arbete, som arbetsenheten organiserar, ingå i de veckor som avsätts för skolans arbetslivsorientering."
79,849,"Elevföreningar i skolan ger eleverna tillfälle att samlas kring gemensamma intressen. Eleverna får därigenom vana att fungera i olika sammanhang inom ett ordnat föreningsliv och blir inställda på att lojalt följa de beslut som fattas i demokratisk ordning men också att i demokratiska former verka för ändring av vad de ogillar. Eleverna bör uppmuntras att i klassråd, elevråd och i elevorganisationer fördela förtroendeposter jämnt på flickor och pojkar."
79,850,"Elevföreningarna kan vara av olika slag. De yngre eleverna samlas i hobbyklubbar och klassföreningar, de äldre kan utveckla en föreningsverksamhet som omspänner ett rikt register, t ex idrott, musik, läsning, dramatik, foto och olika idéinriktade frågor, såsom nykterhetsfrågor samt religiösa och politiska frågor. Inte sällan har dessa föreningar från tid till annan en ganska ojämn verksamhet. Skolan kan emellertid stödja och aktivera föreningsarbetet genom att låta föreningarna medverka i olika sammanhang — t ex med program vid gemensamma samlingar, artiklar för en skoltidning, en utställning etc — genom att ge ekonomiskt stöd, genom att låta enskilda föreningsmedlemmar få olika uppdrag och genom att, om så är möjligt, särskilt intresserade lärare blir medlemmar i föreningen. I stor utsträckning bör föreningar kunna ta initiativ till fria aktiviteter inom sitt område."
79,851,Produktionen av skoltidningar lär eleverna mycket om samverkan. Ibland är dessa tidningar av relativt anspråkslöst slag och närmast ett uttryck för verksamhetslusten hos en enskild elev eller i en viss kamratkrets eller är resultatet av arbetsuppgifter inom något ämne. I andra fall rör det sig om tidningar som redigeras av en klass eller en elevförening. Ibland utgör tidningen ett för skolan som helhet representativt organ.
80,852,10 — Inledning
80,853,"och organisationsformer. Tillsammans med information, fortbildning, lokalt uvecklingsarbete och läromedelsutveckling bör kommentarmaterialet kunna bidra aktivt till en förnyelse av innehåll, arbetssätt och organisation."
80,854,Kommentarmaterialet bör därigenom kunna ge inspiration till de arbetsplaner och det utvecklingsprogram som skall utformas lokalt inom varje rektorsområde.
80,855,Kommentarmaterialet behandlar ämnesspecifika problem och alternativa arbetssätt. Det skall dessutom belysa olika centrala frågor i skolans inre arbete. I första hand skall materialet därvid ge information och uppslag inom följande områden:
80,856,"arbetsplaner träning av grundläggande färdigheter resursfördelning i kommun och rektorsområde utvärdering i klass, arbetsenhet, rektorsområde och kommun hjälp till elever med svårigheter det fria studievalet elevernas eget ansvar för arbetet i skolan föräldramedverkan i skolan föreningsmedverkan i skolan kulturlivet och skolan skola och arbetsliv skoldagens utformning"
80,857,"OD AO 008000 000000 nationella minoriteter, bl a invandrarfrågor"
80,858,För verksamheten inom specialskolan och sameundervisningen utger skolöverstyrelsen (SÖ) kompletterande anvisningar.
81,859,46 — Måloch riktlinjer
81,860,Arbetsformer
81,861,"Arbetet med enkla, duplicerade tidningar eller mer genomarbetade, tryckta publikationer ger värdefulla erfarenheter, som skolan bör intressera sig för och stödja, bl a genom att ge de råd och den medverkan eleverna önskar få. Ingår klassföreståndare eller annan lärare i redaktionen kan de därigenom få en naturlig kontakt med eleverna utanför klassrummet. Dessutom kan skoltidningen många gånger stimulera elevernas förmåga att argumentera rationellt och klart i både tal och skrift i det vanliga skolarbetet."
81,862,"Någon förhandsgranskning av skoltidningar får inte förekomma. Principen om det tryckta ordets frihet gäller också för skolan, oavsett det utförande tidningen erhåller."
81,863,"Däremot har skolan ingen anledning att med utrustning och material stödja tidningar, som uppenbart arbetar mot skolans mål."
81,864,"Elever och lärare kan komma överens om att organisera arbetet på olika sätt. Skilda arbetsformer har för- och nackdelar, de lämpar sig olika väl beroende på stoff, syfte eller arbetsmaterial. Vid den gemensamma planeringen är det en huvuduppgift för lärarna att ta initiativ till att arbetsformerna prövas och utvärderas, genom enkäter och gruppdiskussioner. Eleverna kan arbeta med gemensamma uppgifter i klassen eller i mindre grupper, i par eller helt individuellt. Läraren kan vända sig till hela klassen, handleda gruppvis eller individuellt. En variation efter stoffets art bör eftersträvas. Om lärarna samarbetar i arbetslag kan olika arbetsformer lätt växla inom ett arbetsområde."
81,865,"Många elever måste ha betydligt mer hjälp än andra. Det kan framför allt gälla, när de söker lära in grundläggande färdigheter och när de arbetar för att tillägna sig en nödvändig kärna av kunskaper. Men det kan också gälla elever, som har ett starkare behov av känslomässigt stöd och uppmuntran. För att de skall kunna få hjälp på bästa sätt kan det då vara nödvändigt att samla dem i mindre grupper. Detta innebär en fördel för dem men också en risk. Om en sådan gruppering blir bestående under längre tid kan den påverka elevernas självuppfattning. En gruppering av detta slag leder också lätt till att anspråksnivån anpassas nedåt, vilket medför att eleverna, trots att syftet varit det motsatta, får sämre kunskaper än i blandade grupper."
81,866,"Skolan måste därför undvika att sådana grupperingar blir bestående under längre tid och blir identiska i mer än ett ämne. Som en absolut längsta tidsgräns gäller en termin. Skulle eleven, trots extra stöd under så lång tid, fortfarande ha avsevärda studiesvårigheter måste skolan samråda med elev och föräldrar om grupperingen. Elevvårdskonferensen beslutar i sådana fall om eleven skall få arbeta längre tid i särskild undervisningsgrupp i ett eller flera ämnen."
82,867,Metoder 47
82,868,"Till de arbetsformer, som skolan skall besluta om lokalt, hör också lektionernas längd. I timplanen anges omfattningen av kursen i stadieveckotimmar om 40 minuter. Detta avgör emellertid på inget sätt lektionens längd. Det naturliga bör här vara att lärare och elever prövar sig fram och väljer den längd på arbetspassen, som lämpar sig för olika ämnen och som är schematekniskt möjlig. Det ankommer på rektor att besluta om schemats utformning."
82,869,De normala arbetsformerna i skolan kan brytas för verksamheter av skilda slag. I det följande anges några sådana inslag i skolarbetet.
82,870,"För att ge alla möjlighet att delta i utvärdering av det gångna läsårets verksamhet, av hur man lyckats uppnå målen i skolans och arbetsenheternas arbetsplaner, kan rektor inställa undervisningen för att lärare och elever gemensamt skall kunna delta i utvärderingsdagar."
82,871,"Temaarbeten eller redovisning av olika uppgifter kan ibland koncentreras till hela dagar. Genom gemensamma samlingar kan alla få ta del av teaterföreställningar, konserter, filmförevisningar, diskussioner och information."
82,872,"Under ett visst antal dagar av läsåret (4-—8 dagar) skall skolarbetet ske i form av friluftsverksamhet. Syftet med friluftsverksamheten är att genom aktiv rekreation ge eleverna omväxling i det dagliga arbetet och att ge möjlighet till vistelse ute i naturen. Eleverna bör genom denna verksamhet lära sig inse värdet av friluftsliv och bli förtrogna med motionsformer och idrottsgrenar, som de både under sin uppväxt och som vuxna kan ägna sig åt under sin fritid. Friluftsverksamheten skall stimulera till ett varaktigt intresse för idrottslig verksamhet och regelbunden, konditionsstärkande utevistelse som en nödvändig åtgärd för att bibehålla hälsa och arbetsförmåga. Genom friluftsverksamheten kan eleverna också lära sig uppskatta och känna ansvar för naturen och dess skönhetsvärden. Att skapa förståelse för och kunskap om de miljövårdande åtgärder, som enskilda och samhället måste åta sig, är vidare ett angeläget syfte med friluftsverksamheten."
