word,n
uppfinnares,2
uppfinningar,4
uppfinningarnas,1
uppflyttning,3
uppfostran,2
uppfostrande,2
uppfostras,1
uppfostringsfrågor,2
uppfostringsmetoder,1
uppfyller,1
uppföljning,1
uppföljs,1
uppför,3
uppföra,1
uppförande,12
uppförandefrågor,1
uppförandemönstren,1
uppförandenormerna,1
uppförandet,1
uppföstringsnormer,1
uppger,1
uppgift,131
uppgiften,42
uppgifter,267
uppgifterna,37
uppgifternas,3
uppgifternå,1
uppgifters,1
uppgiven,1
uppgjord,6
uppgjorts,1
uppgången,4
uppgöra,1
uppgörande,7
uppgöras,5
uppgörs,1
upphandlas,1
upphandling,1
upphov,6
upphängning,1
upphängningsanordningar,1
upphör,2
uppklistrade,1
uppkommande,1
uppkommer,2
uppkomst,4
uppkomsten,11
uppköpen,1
upplagd,4
upplagda,3
uppleva,29
upplevas,2
upplevd,2
upplevda,3
upplevelse,6
upplevelsekaraktär,1
upplevelseläsning,15
upplevelsen,1
upplevelser,55
upplevelserna,1
upplevelsernas,1
upplever,10
upplevs,2
uppliva,1
upplysa,1
upplysande,2
upplysas,3
upplysning,10
upplysningar,45
upplysningarna,1
upplysningsmöten,1
upplysningsverk,1
upplysningsverksamhet,1
uppläggas,1
uppläggning,37
uppläggningen,9
uppläsning,25
uppläst,2
upplästa,3
upplåtelse,1
upplåts,1
upplösande,1
upplösningsförmåga,1
uppmanas,5
uppmaningar,1
uppmuntra,3
uppmuntran,5
uppmuntrande,2
uppmuntrar,1
uppmuntras,16
uppmärksam,4
uppmärksamhet,70
uppmärksamheten,10
uppmärksamma,22
uppmärksammad,2
uppmärksammar,2
uppmärksammas,70
uppmärksammås,1
uppmärksamt,3
uppmätning,1
uppmålas,1
uppnå,13
uppnådd,1
uppnår,1
uppnås,13
uppnått,4
uppnåtts,2
uppodla,1
uppodlas,1
uppodlats,1
uppordnandet,2
uppordning,1
upprepa,1
upprepad,10
upprepade,13
upprepande,1
upprepar,1
upprepas,4
upprepat,3
upprepning,4
upprepningen,1
uppriktning,1
uppringning,2
uppritad,1
uppritade,1
uppritas,1
uppritning,1
uppräknade,1
uppräkning,3
upprätta,4
upprättade,1
upprättande,2
upprättar,1
upprättas,1
upprättat,1
upprättats,1
upprätthålla,1
upprätthållas,8
upprättstående,1
upprör,1
upprörda,1
uppsats,1
uppsatsen,1
uppsatser,3
uppsatsskrivning,1
uppsatta,3
uppsikt,3
uppskatta,4
uppskattad,2
uppskattade,1
uppskattas,3
uppskattat,1
uppskattning,6
uppskattningar,2
uppskattningsövning,1
uppskattningsövningar,1
uppskjuta,1
uppskjutits,1
uppskjuts,1
uppskov,1
uppslag,16
uppslagsbok,2
uppslagsböcker,28
uppslagsböcker;,2
uppslagslitteratur,3
uppslagsverk,8
uppspaltning,2
uppspelning,1
uppspänning,1
uppstoppade,1
uppställande,2
uppställandet,1
uppställas,1
uppställd,3
uppställda,4
uppställning,9
uppställningar,9
uppställningarna,1
uppställningen,2
uppställningsförfarande,1
uppställningsprov,1
uppställs,2
uppställt,1
uppställts,1
uppstå,8
uppståndelse,1
uppstår,19
uppstått,1
uppsättas,1
uppsättning,10
uppsättningar,2
uppsöker,1
uppsöks,1
uppta,5
upptagen,2
upptaget,1
upptagits,3
upptagna,5
upptakten,1
upptar,4
upptas,9
upptecknade,1
upptecknas,1
uppteckning,1
uppträda,20
uppträdande,21
uppträdande;,1
uppträdanden,1
uppträdandet,4
uppträder,4
uppträna,1
upptäcka,21
upptäckarglädje,1
upptäckarglädjen,1
upptäckten,1
upptäckter,6
upptäckterna,4
upptäckternas,1
uppvisar,4
uppvisningar,2
uppväga,2
uppvärmning,3
uppväxande,1
uppväxt-,1
uppväxtmiljö,3
uppväxttiden,1
uppväxtåren,1
uppåt,2
uppöva,17
uppövad,1
uppövande,3
uppövar,1
uppövas,8
uppövats,1
uppövning,1
ur,191
urarta,1
urert,1
urhistorien,1
urholkning,3
urklipp,4
urklipp;,1
urklippta,1
urkristendomen,1
urkunder,1
urladdningar,1
urskilja,7
urskillning,2
ursprung,10
ursprungliga,3
ursprungligt,1
urval,47
urvalet,12
urvalsprincip,1
usa,7
usancer,1
usas,2
uströahtes,1
ut,67
utan,225
utanför,31
utantill,1
utantilläxor,1
utarbeta,3
utarbetade,3
utarbetande,5
utarbetar,2
utarbetas,10
utarbetat,1
utarbetats,2
utbetalning,1
utbilda,1
utbildad,1
utbildning,40
utbildningen,16
utbildningens,5
utbildningsanstalter,1
utbildningsekonomi,1
utbildningsform,1
utbildningsförhållanden,3
utbildningsmöjligheter,4
utbildningsplanering,1
utbildningstid,1
utbildningstradition,1
utbildningsvägar,4
utbjuds,1
utblick,2
utblickar,4
utbredning,5
utbredningar,1
utbrytning,1
utbyggas,2
utbyggs,1
utbyta,1
utbytas,8
utbytbart,1
utbyte,14
utbytet,3
utdaningen,1
utde,1
utdelas,1
utdelning,1
utdragsbackar,1
ute,26
utefter,1
utelämna,1
utelämnade,1
utelämnande,1
utelämnas,1
utelämnat,1
utesluta,3
uteslutande,9
uteslutas,1
utesluten,2
utesluter,4
uteslutes,2
uteslutningar,1
utevistelse,3
utflykt,1
utflykten,1
utflykter,3
utforma,13
utformad,2
utformade,6
utformar,3
utformas,28
utformat,1
utformning,24
utformningen,10
utfrågning,3
utfyllnad,2
utfärda,2
utfärdade,5
utfärdar,1
utfärdas,1
utfärdat,1
utfärdats,1
utfärdsvägar,1
utför,22
utföra,78
utförande,12
utförandet,11
utföras,42
utförbara,1
utförd,4
utförda,17
utföres,1
utförlig,3
utförliga,5
utförligare,7
utförligt,1
utförs,18
utförsåkning,4
utfört,6
utförts,1
utgallrade,1
utgallringstyp,1
utge,1
utgifter,4
utgifterna,2
utgifternas,1
utgiven,1
utgivna,2
utgjort,1
utgå,25
utgående,10
utgångsfärger,1
utgångsläge,3
utgångsläget,2
utgångsmaterial,1
utgångsmaterialet,1
utgångspunkt,73
utgångspunkten,6
utgångspunkter,10
utgångstangenter,2
utgångstangenterna,6
utgår,9
utgör,75
utgöra,34
utgöras,5
utgöres,1
utgörs,4
uthållighet,9
uthålligheten,2
uthållighetsträning,1
utidervisningen,1
utifrån,9
utifrån;,2
utirycka,1
utjämna,2
utkast,1
utkomst,1
utlandet,1
utlopp,16
utläggning,2
utlämna,1
utlämnas,1
utländska,12
utländskt,1
utlånas,1
utlåning,1
utlåningsränta,1
utlåningsräntan,2
utlåtande,2
utlösare,1
utmattning,1
utmynnar,2
utmärka,1
utmärkande,4
utmärkas,1
utmärker,1
utmärks,1
utmärkt,3
utmärkta,3
utnyttja,45
utnyttjad,2
utnyttjade,3
utnyttjande,18
utnyttjandet,3
utnyttjar,7
utnyttjas,78
utom,15
utomeuropeiska,4
utomhus,4
utomhusarbete,1
utomhuslektion,1
utomhusredskap,1
utomhusvistelse,1
utomordentlig,2
utomordentliga,1
utomordentligt,1
utomstående,3
utpräglad,6
utpräglade,3
utpräglat,5
utprövats,1
utreda,1
utredande,3
utredas,1
utreder,1
utredning,9
utredningar,6
utredningen,9
utrednings-,1
utredningsarbete,1
utredningsverksamhet,1
utreds,3
utrikespolitiska,1
utrustad,1
utrustade,5
utrustas,2
utrustat,3
utrustning,47
utrustningen,7
utrustningsförslag,1
utrymme,37
utrymmen,5
utrymmeskrävande,1
utrymmet,1
uträkning,1
uträkningar,1
uträkningarna,2
uträtta,1
utröna,7
utrönas,2
utsatt,1
utsatta,1
utse,3
utsedd,1
utseende,6
utseendet,1
utsikter,1
utsikterna,1
utsiktspunkt,1
utskrift,7
utskriften,3
utskriven,2
utskrivning,2
utskrivs,1
utslag,3
utslaget,2
utsmycka,1
utsträckas,2
utsträckning,114
utsträckningar,1
utsträcks,1
utstyrsel,1
utställda,1
utställer,1
utställning,11
utställningar,16
utställningarna,1
utställningsanordningar,1
utställningsbesök,1
utställningsmontrar,1
utställningsutrymmen,1
utställningsvägg,1
utstötas,1
utsuddas,1
utsätta,2
utsättas,2
utsättes,1
utsätts,2
uttag,3
uttagande,1
uttagning,14
uttagningen,2
uttagningsförfarandet,1
uttagningshandlingarna,1
uttal,21
uttala,4
uttalade,2
uttalanden,1
uttalar,1
uttalas,1
uttalat,1
uttalats,1
uttalet,8
uttalsfel,1
uttalsregler,1
uttalsträning,1
uttalsundervisningen,1
uttalsvård,5
uttalsövningar,3
uttalsövningarna,1
uttalsövningen,1
uttas,4
uttryck,65
uttrycka,25
uttryckas,1
uttryckens,1
uttrycker,4
uttrycket,5
uttryckligen,1
uttrycks,3
uttrycks-,1
uttrycksbehov,8
uttrycksbehovet,3
uttrycksformer,3
uttrycksfull,2
uttrycksfulla,1
uttrycksfullt,1
uttrycksförmågan,2
uttrycksförstärkande,1
uttrycksmedel,11
uttrycksmöjligheter,2
uttrycksmöjligheterna,1
uttryckssätt,6
uttryckssättet,16
uttrycksvanor,1
uttrycksverkan,1
uttryckta,2
uttömmande,1
uttömningar,1
utv,1
utvalts,1
utvandringen,1
utveckla,73
utvecklad,4
utvecklade,5
utvecklande,3
utvecklandet,1
utvecklar,9
utvecklas,25
utvecklat,2
utvecklats,3
utveckling,123
utveckling;,1
utvecklingen,53
utvecklingen;,1
utvecklings-,1
utvecklingsanpassad,1
utvecklingsarbete,1
utvecklingsbefrämjande,2
utvecklingsförlopp,1
utvecklingsgång,2
utvecklingshämmade,4
utvecklingshämmat,1
utvecklingshämning,1
utvecklingslinje,1
utvecklingslinjer,1
utvecklingsländer,2
utvecklingslära,4
utvecklingsläran,1
utvecklingsmässiga,1
utvecklingsnivå,6
utvecklingsoch,1
utvecklingsstadier,1
utvecklingsstadiet,1
utvecklingsstadiets,1
utvecklingsstadium,1
utvecklingsståndpunkt,1
utvecklingsstörda,1
utvecklingsstördas,1
utvecklingsstörning,1
utvecklingstendenser,1
utvecklingsålder,1
utvidga,3
utvidgad,5
utvidgas,13
utvidgat,4
utvidgning,10
utvidgningen,1
utvidgningsförhållanden,1
utvilad,1
utvälja,2
utväljas,1
utvändig,1
utvärderade,1
utvärderande,1
utvärdering,4
utväxlas,1
utåt,4
utåtriktad,1
utåtriktade,3
utåtvänt,1
utöka,4
utökad,5
utökas,9
utökning,1
utöva,5
utövar,5
utövas,3
utöver,29
uwutsträckning,1
v,5
v!terligare,1
v0001,1
v2,1
va,5
va2,1
vabyy,1
vaccination,1
vacker,1
vackert,3
vackra,3
vad,202
vad-var,1
vaea6,1
vag,1
vagabonderande,1
vagn-,1
vagnens,1
vaken,2
vakenhet,1
vaket,2
vakna,1
vakt,2
val,61
val;,1
vald,1
valda,52
valen,3
valet,29
valfria,1
valfrihet,1
valfritt,1
valkombinationer,1
valmöjligheter,4
valmöjligheterna,2
valprov,1
valrörelser,1
valsfrigöraren,1
valsituation,3
valsituationen,1
valt,6
valtillfället,1
valutakurser,1
valutanycklar,1
valutastickor,1
valutor,1
valåren,1
valör,2
valör-,1
valörbestämning,1
valörskala,1
vana,10
vanan,4
vandring,3
vandringsutställningar,1
vaneord,1
vanförhet,1
vanli,1
vanlig,35
vanliga,85
vanligare,4
vanligast,9
vanligaste,53
vanligen,31
vanligt,6
vanligtvis,3
vanor,15
vanskligt,1
vant,1
vantar,1
vante,1
vantrivsel,1
var,50
var*****,1
vara,541
vara?,1
varaktig,3
varaktiga,3
varaktigare,3
varaktighet,1
varaktigt,4
varan,3
varandra,69
varandras,1
varannan,8
varans,4
varar,2
varas,2
varav,8
varb,1
vardag,5
vardagens,1
vardagliga,14
vardagligt,1
vardagsarbete,1
vardagsarbetet,1
vardagsbruk,2
vardagsförhållanden,2
vardagskost,1
vardagskosten,1
vardagskostens,1
vardagsliv,15
vardagslivel;,1
vardagslivet,20
vardagslivets,7
vardagsproblem,1
vardagsrätter,1
vardagssituationer,1
vardagsspråk,1
vardagstrivsel,2
vardagsupplevelser,2
vardera,1
vare,10
varefter,10
varelser,1
varelsernas,3
varför,25
vargen»,1
vari,1
variant,2
varianter,1
varianterna,1
variation,15
variationer,10
variationerna,2
variationsformer,1
variationsmöjligheter,1
variera,30
varierad,3
varierade,1
varierande,41
varierar,9
varieras,11
varierat,1
varifrån,3
varigenom,13
varit,7
varje,239
varjämte,1
varken,7
varma,1
varmbearbetning,1
varmed,1
varmt,1
varningsklockan,1
varom,3
varor,25
varor;,1
varorna,3
varornas,2
varpå,2
vars,16
varsam,1
varsamhet,6
varsamt,3
vart,16
varu-,1
varubedömningar,2
varudeklaration,1
varudeklarationen,1
varudeklarationer,4
varudeklarationernas,2
varudeklarationsnämndens,2
varudistributionen,1
varuförmedling,2
varugrupper,1
varuhandelns,1
varuhanteringsövningar,1
varuhushållning,2
varuinköp,6
varukunskap,5
varukännedom,9
varulager,3
varulikvider,2
varumarknad,1
varumarknaden,2
varumottagning,3
varumärkning,3
varunder,2
varuområden,1
varuplacering,2
varuplaceringen,1
varuprissättningen,2
varuslag,3
varuslagen,2
varutransporter,1
varuundersökningar,3
varuupplysande,1
varuupplysning,3
varuupplysningen,1
varuval,2
varuvård,1
varv,5
varvid,83
vasas,1
vaser,1
vaskbänk,1
vasst,1
vatten,17
vattenavhärdning,1
vattenfärakvarell,1
vattenfärg,4
vattenfärger,2
vattenlösliga,5
vattenlösningar,1
vattenrening,1
vattenvaneövningar,1
vattenvaneövningar;,1
vattnet,5
vattnets,2
vax-,1
vaxbäcken,1
vaxduk,1
vaxkritor,1
vb,3
vc,1
ve,3
vecka,19
veckan,8
veckans,1
veckas,2
veckopengar,1
veckopress,1
veckor,8
veckorna,1
veckors,2
veckotimmar,23
veckotimmarr,1
veckotimme,6
veckotimtal,5
veckotimtalen,1
veckotimtalet,2
veckovis,1
vederbörande,30
vederbörlig,5
vederbörliga,1
vederlägga,1
vedertaget,1
vedertagna,2
vegetabiliska,1
vegetationen,1
vektorer,1
velurpapperet,1
vem,3
ventilation,1
ventilera,1
ver,1
verb,23
verbala,1
verben,3
verbet,1
verbets,2
verbformer,1
verifiera,1
verifieras,1
verifikationer,1
verifikations-,1
verk,19
verk*****,1
verka,15
verkade,1
verkan,6
verkar,13
verken,1
verket,3
verklig,5
verkliga,7
verkligen,6
verklighet,9
verkligheten,13
verklighetens,2
verklighetsanpassade,1
verklighetsavbildning,3
verklighetsavhildning,1
verklighetsbetonad,1
verklighetsbetonade,1
verklighetsbetonat,1
verklighetskontakt,1
verklighetsombildning,4
verklighetsombildningen,1
verklighetssinnet,1
verklighetsskildringar,2
verklighetstrogen,3
verklighetstroget,2
verklighetstrogna,2
verklighetstrohet,2
verklighetsunderlag,1
verklighetsupplevelser,4
verklighetsåtergivande,1
verkligt,1
verkltygs-,1
verkningar,2
verkningar;,1
verkningsfull,1
verkningsfulla,1
verkningsfullt,1
verkningsgrad,1
verkningsprinciper,2
verkningssätt,4
verkningssättet,1
verksamhelen,1
verksamhet,111
verksamhet;,1
verksamheten,28
verksamhetens,1
verksamheter,1
verksamhets-,1
verksamhetsformer,12
verksamhetsformerna,2
verksamhetsgre,1
verksamhetsgrenar,2
verksamhetslust,7
verksamhetslusten,1
verksamhetsoch,1
verksamhetsområden,4
verksammaste,1
verksamt,6
verkstad,1
verkstaden,1
verkstadsarbete,22
verkstadsarbetet,2
verkstad»,1
verkställd,2
verktyg,36
verktygen,9
verktygens,8
verktygs-,7
verktygsdata,1
verktygskänneanvisningar,1
verktygskännedom,3
verktygskännehögstadiet,1
verktygslära,1
verktygsläran,1
verktygsmaskiner,1
verktygsmaskinernas,1
verktygsmaskinlära,7
verktygsoch,1
verktygsskåp,1
verktygsvård,4
verktygsvården,1
verna,2
vers,1
versaler,2
verser,1
version;,1
versionen,1
versionsdel,1
versskrivande,1
very,1
vesa,1
vet,5
veta,7
vetande,5
vete,1
vetenskapens,1
vetenskapernas,1
vetenskapliga,5
vetenskapligt,1
vetet,1
vetgirighet,4
vets,1
vetskapen,2
vi,15
vi6=,1
via,11
vice,1
vid,989
vida,2
vidare,139
vidarebefordras,1
vidareutbildning,1
vidareutbildningsvägar,1
vidareutveckla,5
vidga,11
vidgad,13
vidgade,4
vidgar,2
vidgas,10
vidimeras,1
vidmakthålla,6
vidmakthållande,1
vidmakthållas,3
vidmakthålls,2
vidskepelse,1
vidsträckt,1
vidsynthet,2
vidta,1
vidtagits,1
vidtagna,1
vidtar,1
vidtas,2
vidåre,1
viftningar,1
vigsel,1
vik,1
vika,1
vikingatid,2
vikingatidens,2
vikt,106
vikt-,2
viktberäkningar,1
vikten,34
viktenheter,1
vikter,5
viktförhållandena,1
viktig,33
viktiga,71
viktigare,18
viktigast,3
viktigaste,48
viktigt,96
viktsatser,1
viktökning,1
vila,9
vilar,3
vilja,11
viljan,2
vilje-,1
viljeliv,1
viljelivets,1
vilka,107
vilkas,14
vilken,39
vilket,52
vill,27
ville,1
villfarelser,1
villighet,1
villkoir,1
villkor,10
villkoren,1
villrådiga,1
vill»,1
viloställningar,3
viloställningar;,1
vilseledande,2
viltet,1
viltvård,1
vind,3
vingad»,1
vinkel,2
vinkelbenens,1
vinkelbestämningar,1
vinkelhake,2
vinkelmätning,1
vinkelmätning;,1
vinkelns,1
vinkelsumman,2
vinklar,15
vinklarna,1
vinna,10
vinnas,2
vinner,11
vinnes,2
vinnlägger,2
vinns,2
vinst,4
vinst-,1
vinteridrott,1
vinterlekar,1
vintern,3
vintersport,1
vintersportveckan,2
vintersömn;,1
vintertid,1
vipdel,1
vir;,1
virke,2
virkesrum,1
virkning,6
virvlar,1
visa,36
visan,6
visans,1
visar,36
visas,20
visat,4
visformer,1
vismaterialet,1
vismotiv,1
visning,17
visningen,1
visnssds,1
visor,20
visorna,2
vispa,1
vispoeter,1
visprogram,1
viss,114
vissa,182
visserligen,9
vissjungandet,1
vissoresgenestnavasktevisanke,1
visst,31
vistas,2
vistelse,5
vistelsen,1
visuell,2
visuellt,2
vital,1
vitalitet,1
vitt,9
vittvätt,1
vm,1
vo,1
vokabulär,1
vokal,4
vokala,2
vokalers,1
volga,1
volym,3
volym-,1
volymberäkning,3
volymberäkningar,2
volymen,4
volymer,4
volymjämförelser,1
volymmått,7
volymmåtten,4
vore,2
vp,1
vr,2
vraka,1
vrids,1
vrå,1
vrån,1
vs,1
vt,1
vte,21
vtir;,1
vtr,167
vtr5,2
vtr8,2
vtr;,7
vtr?,13
vtr?7,1
vtrlöd;å,1
vtrs,1
vtrt,2
vulkan,1
vulkanism,1
vunna,5
vunnet,1
vunnit,2
vunnits,1
vuxen,7
vuxenlitteratur,4
vuxenlitteraturen,1
vuxenlivet,1
vuxensamhället,1
vuxet,1
vuxit,1
vuxna,23
vuxnas,4
vuxne,3
vv,1
vverksamhetsformer,1
vwattenvaneövningar,1
vwiktigaste,1
vwvarierande,1
vwvattenlösliga,1
vwvidmakthålla,1
vwviss,1
vwvtr,3
vwvtr;,1
vwväsentliga,1
vyer,3
vyplacering,3
vä,3
väcka,34
väckas,3
väckelserna,1
väckelserörelser,1
väckelserörelserna,1
väcker,14
väcks,3
väckt,1
väderlek,7
väderlek-,1
väderleken,2
väderleks,1
väderleksdiagram,1
väderleksdiagrammen,1
väderleksförhållanden,1
väderleksiakttagelser,6
väderleksnotiser,1
väderlekstabell,1
väderlekstyper,3
väderstreck,1
väderstrecken,3
vädja,3
vädra,1
vädrets,1
vädring,1
väg,16
väga,4
vägande,2
vägar,6
vägarna,2
vägas,3
vägen,8
väger,1
vägg,1
väggar,2
väggkarta,1
väggkartan,2
väggkartor,2
väggtavla,1
väggtavlan,1
väggtavlor,1
vägguttag,1
vägledande,4
vägledas,1
vägledning,7
vägledningar,1
vägledningen,1
vägmärken,2
vägnar,1
vägning,4
vägningar,2
vägran,1
vägrats,1
vägval,2
väl,121
välbefinnande,1
välbehövlig,1
välbekant,1
välbekanta,1
väldig,1
väldiga,1
välfunna,1
välfärd,4
välförsedd,1
välförsett,2
välgrundade,1
välja,43
väljas,32
väljer,18
väljes,4
väljs,7
välkommen,1
välkända,3
välmenande,1
välmotiverade,1
välplanerad,1
välskött,1
välskötta,1
välståndsutvecklingen,1
vältränad,1
vältränade,1
vända,6
vändande,1
vänder,2
vändningar,1
vändningsområde,1
vändsöm,1
vänern,1
vänja,33
vänjas,20
vänjer,4
vänjes,3
vänjs,3
vänlig,1
vänlighet,1
vänner,2
vänskolor,1
vänster,3
vänster-,1
vänsterhänta,1
vänsterhänthet,3
vänsterrak,1
vänta,5
väntan,1
väntande,1
väntar,3
väntas,3
väntetid,1
väntetider,1
värd,1
värda,1
värde,67
värdefull,7
värdefulla,23
värdefullare,3
värdefullaste,2
värdefullt,26
värdeförsändelser,1
värdeinnehåll,1
värden,18
värdena,2
värdeomdömen,1
värdepapper,2
värdeposten,1
värdera,6
värderas,3
värdering,4
värderingar,10
värderingar;,1
värderingen,1
värdesätta,2
värdet,14
värld,23
världar,1
världen,22
världens,1
världsbefolkningens,2
världsbild,1
världsbilden,3
världsdelar,9
världsdelarna,5
världsdels,1
världshav,5
världskrigen,4
världskriget,3
världslyrik,1
världsorganisationens,1
världspolitisk,1
världsrymden,1
världssituationen,1
världsvant,1
världsvälden,2
värme,9
värme-,2
värmebehandling,4
värmebehandlingsapparatur,1
värmelära,6
värmelära;,1
värmeläran,1
värmemängd,1
värmeoch,1
värmereglering,1
värmeskåp,1
värmet,2
värmets,4
värmeutvidgning,1
värmeöverföring,1
värnplikt,1
väsentlig,29
väsentliga,87
väsentligare,2
väsentligast,2
väsentligaste,12
väsentligen,17
väsentligheter,3
väsentligt,69
västergötland,1
västerlandets,2
västerländska,4
västerut,1
västeuropeiska,2
västkust,1
västkustbygd,1
västkusten,2
västlandet,1
västliga,1
västligt,1
väte,2
vätskor,2
vätterbygden,1
väv,2
väv;,1
vävnadsbindningarna,1
vävning,12
vävningens,1
vävstol,6
vävsätt,1
växa,5
växande,5
växandet,1
växel-,1
växellov,1
växelpersonernas,1
växelräkningen,1
växelström,2
växelsånger,1
växelverkan,3
växelvis,1
växer,9
växierna,1
växla,7
växlande,3
växlar,11
växlar;,1
växling,1
växlingar,5
växlingar;,1
växlingarna,1
växlingen,2
växlingsmateriel,2
växlingsnotor,1
växlingsramar,1
växt,3
växt-,17
växtanatomi,1
växtdelar,1
växtens,1
växter,40
växterna,3
växternas,10
växters,1
växtfamiljerna,1
växtfysiologi,3
växtförsök,1
växtiakttagelser,1
växtlighet,1
växtoch,2
växtodlingsrum,1
växtplats,1
växtplatser,1
växtpress;,1
växtpressar,1
växtsamhällen,1
växtsamling,1
växtundersökning,1
växtvärld,1
vådan,1
våg,2
våga,1
vågar,2
vågräta,1
vågrätt,1
våld,1
våldsam,1
vållar,1
våls,1
vår,55
våra,28
vårblommor,1
vårblommorna,1
vård,58
vård;,2
vårda,15
vårdad,3
vårdande,2
vårdar,1
vårdaren,1
vårdas,2
vårdat,14
vårdbehov,2
vården,5
vårdformer,1
vårdnadsuppgifter,2
vårdnadsyrken,2
vårdslös,1
vårdslöshet,1
vårdyrkenas,1
vårdät,1
våren,3
vårens,1
vårt,42
vårterminen,3
vårterminens,1
vårterminsbetyget,2
våtprov,1
w,1
washes,1
watches;,1
water,2
we,1
week,1
werden,2
what,1
whats,1
where,1
which,2
who,2
whose,1
wienklassicismen,1
wienkongressens,1
will,2
winnetkakort,1
wissen,1
wollen,1
women,1
work,1
would,2
wrong,1
wtr,1
x,3
x22,1
x2?,1
x=—,1
x?,3
xx,2
xx?,1
x—32,1
x—5,1
y,6
y4,1
year,1
yes,2
yibehandlingen,1
ylle,1
yngelvård,1
ynglingen,1
yngre,15
yngsta,1
york,1
you,4
you?,1
your,3
yppar,1
yrke,12
yrken,23
yrkena,2
yrkens,3
yrkes-,8
yrkesarbetare,1
yrkesarbete,9
yrkesarbetet,4
yrkesbeskrivningar,3
yrkesfamiljer,1
yrkesfunderingar,1
yrkesfunktioner,2
yrkesförberedelse,1
yrkesfördelning,1
yrkesförutsättningar,1
yrkesgrupper,1
yrkeshygien,7
yrkeshygieniska,1
yrkesinriktad,1
yrkesinriktade,7
yrkesinriktande,1
yrkeskategorier,1
yrkeskrav,1
yrkeskunskap,1
yrkeslivet,8
yrkeslivets,1
yrkeslärare,2
yrkesläraren,1
yrkeslärarens,1
yrkesman,1
yrkesmedvetande,1
yrkesmässig,1
yrkesmässiga,1
yrkesoch,2
yrkesområden,12
yrkesområden;,1
yrkesområdet,3
yrkesorienterande,6
yrkesorientering,38
yrkesorientering?,1
yrkesorienteringen,46
yrkesorienteringens,4
yrkesorienteringt,1
yrkesplaner,1
